440.22,0.55183,2.5008e-05
441.22,0.55185,2.4324e-05
442.22,0.55188,2.3658e-05
443.22,0.5519,2.3011e-05
444.22,0.55192,2.2381e-05
445.22,0.55195,2.1768e-05
446.22,0.55197,2.1172e-05
447.22,0.55199,2.0592e-05
448.22,0.55201,2.0028e-05
449.22,0.55203,1.948e-05
450.23,0.55205,1.8946e-05
451.23,0.55207,1.8427e-05
452.23,0.55209,1.7923e-05
453.23,0.5521,1.7431e-05
454.23,0.55212,1.6954e-05
455.23,0.55214,1.6489e-05
456.23,0.55215,1.6037e-05
457.23,0.55217,1.5598e-05
458.23,0.55218,1.517e-05
459.23,0.5522,1.4754e-05
460.23,0.55221,1.435e-05
461.23,0.55223,1.3956e-05
462.23,0.55224,1.3574e-05
463.23,0.55226,1.3202e-05
464.23,0.55227,1.284e-05
465.23,0.55228,1.2487e-05
466.23,0.55229,1.2145e-05
467.23,0.55231,1.1812e-05
468.23,0.55232,1.1488e-05
469.23,0.55233,1.1173e-05
470.24,0.55234,1.0866e-05
471.24,0.55235,1.0568e-05
472.24,0.55236,1.0278e-05
473.24,0.55237,9.9961e-06
474.24,0.55238,9.7218e-06
475.24,0.55239,9.455e-06
476.24,0.5524,9.1956e-06
477.24,0.55241,8.9432e-06
478.24,0.55242,8.6978e-06
479.24,0.55243,8.459e-06
480.24,0.55243,8.2269e-06
481.24,0.55244,8.0011e-06
482.24,0.55245,7.7814e-06
483.24,0.55246,7.5678e-06
484.24,0.55247,7.3601e-06
485.24,0.55247,7.158e-06
486.24,0.55248,6.9615e-06
487.24,0.55249,6.7704e-06
488.24,0.55249,6.5845e-06
489.24,0.5525,6.4037e-06
490.25,0.55251,6.2279e-06
491.25,0.55251,6.0568e-06
492.25,0.55252,5.8905e-06
493.25,0.55252,5.7288e-06
494.25,0.55253,5.5714e-06
495.25,0.55253,5.4184e-06
496.25,0.55254,5.2696e-06
497.25,0.55255,5.1249e-06
498.25,0.55255,4.9842e-06
499.25,0.55256,4.8473e-06
500.25,0.55256,4.7141e-06
501.25,0.55256,4.5846e-06
502.25,0.55257,4.4587e-06
503.25,0.55257,4.3362e-06
504.25,0.55258,4.2171e-06
505.25,0.55258,4.1013e-06
506.25,0.55259,3.9886e-06
507.25,0.55259,3.8791e-06
508.25,0.55259,3.7725e-06
509.25,0.5526,3.6689e-06
510.26,0.5526,3.5681e-06
511.26,0.5526,3.47e-06
512.26,0.55261,3.3747e-06
513.26,0.55261,3.282e-06
514.26,0.55261,3.1918e-06
515.26,0.55262,3.1041e-06
516.26,0.55262,3.0188e-06
517.26,0.55262,2.9359e-06
518.26,0.55263,2.8552e-06
519.26,0.55263,2.7768e-06
520.26,0.55263,2.7005e-06
521.26,0.55264,2.6263e-06
522.26,0.55264,2.5541e-06
523.26,0.55264,2.4839e-06
524.26,0.55264,2.4157e-06
525.26,0.55265,2.3493e-06
526.26,0.55265,2.2847e-06
527.26,0.55265,2.222e-06
528.26,0.55265,2.1609e-06
529.26,0.55265,2.1015e-06
530.27,0.55266,2.0438e-06
531.27,0.55266,1.9876e-06
532.27,0.55266,1.933e-06
533.27,0.55266,1.8799e-06
534.27,0.55266,1.8282e-06
535.27,0.55267,1.778e-06
536.27,0.55267,1.7291e-06
537.27,0.55267,1.6816e-06
538.27,0.55267,1.6354e-06
539.27,0.55267,1.5904e-06
540.27,0.55267,1.5467e-06
541.27,0.55268,1.5042e-06
542.27,0.55268,1.4629e-06
543.27,0.55268,1.4227e-06
544.27,0.55268,1.3836e-06
545.27,0.55268,1.3455e-06
546.27,0.55268,1.3086e-06
547.27,0.55268,1.2726e-06
548.27,0.55269,1.2376e-06
549.27,0.55269,1.2036e-06
550.28,0.55269,1.1705e-06
551.28,0.55269,1.1383e-06
552.28,0.55269,1.1071e-06
553.28,0.55269,1.0766e-06
554.28,0.55269,1.047e-06
555.28,0.55269,1.0183e-06
556.28,0.55269,9.9027e-07
557.28,0.55269,9.6305e-07
558.28,0.5527,9.3658e-07
559.28,0.5527,9.1084e-07
560.28,0.5527,8.858e-07
561.28,0.5527,8.6145e-07
562.28,0.5527,8.3778e-07
563.28,0.5527,8.1475e-07
564.28,0.5527,7.9235e-07
565.28,0.5527,7.7057e-07
566.28,0.5527,7.4939e-07
567.28,0.5527,7.2879e-07
568.28,0.5527,7.0876e-07
569.28,0.5527,6.8928e-07
570.29,0.55271,6.7033e-07
571.29,0.55271,6.5191e-07
572.29,0.55271,6.3399e-07
573.29,0.55271,6.1656e-07
574.29,0.55271,5.9961e-07
575.29,0.55271,5.8313e-07
576.29,0.55271,5.671e-07
577.29,0.55271,5.5151e-07
578.29,0.55271,5.3635e-07
579.29,0.55271,5.2161e-07
580.29,0.55271,5.0727e-07
581.29,0.55271,4.9333e-07
582.29,0.55271,4.7977e-07
583.29,0.55271,4.6658e-07
584.29,0.55271,4.5375e-07
585.29,0.55271,4.4128e-07
586.29,0.55271,4.2915e-07
587.29,0.55271,4.1735e-07
588.29,0.55271,4.0588e-07
589.29,0.55272,3.9472e-07
590.3,0.55272,3.8387e-07
591.3,0.55272,3.7332e-07
592.3,0.55272,3.6306e-07
593.3,0.55272,3.5308e-07
594.3,0.55272,3.4337e-07
595.3,0.55272,3.3393e-07
596.3,0.55272,3.2475e-07
597.3,0.55272,3.1583e-07
598.3,0.55272,3.0714e-07
599.3,0.55272,2.987e-07
600.3,0.55272,2.9049e-07
601.3,0.55272,2.825e-07
602.3,0.55272,2.7474e-07
603.3,0.55272,2.6719e-07
604.3,0.55272,2.5984e-07
605.3,0.55272,2.527e-07
606.3,0.55272,2.4575e-07
607.3,0.55272,2.39e-07
608.3,0.55272,2.3243e-07
609.3,0.55272,2.2604e-07
610.31,0.55272,2.1982e-07
611.31,0.55272,2.1378e-07
612.31,0.55272,2.079e-07
613.31,0.55272,2.0219e-07
614.31,0.55272,1.9663e-07
615.31,0.55272,1.9122e-07
616.31,0.55272,1.8597e-07
617.31,0.55272,1.8085e-07
618.31,0.55272,1.7588e-07
619.31,0.55272,1.7105e-07
620.31,0.55272,1.6635e-07
621.31,0.55272,1.6177e-07
622.31,0.55272,1.5733e-07
623.31,0.55272,1.53e-07
624.31,0.55272,1.4879e-07
625.31,0.55272,1.447e-07
626.31,0.55272,1.4073e-07
627.31,0.55272,1.3686e-07
628.31,0.55272,1.331e-07
629.31,0.55272,1.2944e-07
630.32,0.55273,1.2588e-07
631.32,0.55273,1.2242e-07
632.32,0.55273,1.1905e-07
633.32,0.55273,1.1578e-07
634.32,0.55273,1.126e-07
635.32,0.55273,1.095e-07
636.32,0.55273,1.0649e-07
637.32,0.55273,1.0356e-07
638.32,0.55273,1.0072e-07
639.32,0.55273,9.7948e-08
640.32,0.55273,9.5255e-08
641.32,0.55273,9.2637e-08
642.32,0.55273,9.009e-08
643.32,0.55273,8.7614e-08
644.32,0.55273,8.5205e-08
645.32,0.55273,8.2863e-08
646.32,0.55273,8.0585e-08
647.32,0.55273,7.8369e-08
648.32,0.55273,7.6215e-08
649.32,0.55273,7.412e-08
