262.77,0.26369
277.98,0.28681
293.2,0.31778
308.63,0.33682
323.63,0.41494
338.86,0.58254
354.4,0.33797
369.64,0.34991
384.95,0.46461
400.4,0.41255
415.56,0.28578
430.96,0.42221
446.23,0.3502
461.66,0.4027
477.05,0.14336
15.282,0
30.529,0.040101
45.9,0.094612
61.405,0.051041
76.776,0.12613
92.244,0.12534
107.39,0.16516
122.93,0.29861
138.46,0.30273
154.13,0.069451
169.52,0.34422
185.15,0.22142
200.72,0.36389
216.52,0.37785
231.86,0.077354
247.29,0.3888
263.05,0.51614
278.29,0.50583
293.53,0.47422
309.04,0.25926
324.21,0.53415
339.2,0.54875
354.75,0.63101
370.11,0.58777
385.37,0.48366
400.69,0.5013
415.98,0.55526
431.31,0.66251
446.63,0.46656
461.8,0.51284
477.32,0.5772
15.322,0
30.624,-0.04163
45.951,-0.0054039
61.532,0.063766
76.902,0.0024525
92.41,-0.011866
107.69,0.065051
123.24,0.084558
138.53,0.053726
154.48,0.13577
169.74,0.18245
185.52,0.21302
201.1,0.25636
216.6,0.22194
232.25,0.59879
247.81,0.33758
263.55,0.28526
278.76,0.51738
293.79,0.4082
309.58,0.64562
324.75,0.44397
339.83,0.44219
355.34,0.4643
370.6,0.48743
385.88,0.58108
401.24,0.51111
416.64,0.40659
431.78,0.46745
447.14,0.5683
462.37,0.51104
478.22,0.6603
15.28,0
30.619,0.02998
46.015,0.025471
61.53,0.023571
76.885,0.02961
92.47,0.12218
107.77,0.12906
123.28,0.10486
138.66,0.14666
154.65,0.07855
169.95,0.2174
185.77,0.22048
201.32,0.28119
217.19,0.30208
232.59,0.436
248.09,0.38481
264.06,0.4902
279.17,0.48471
294.44,0.58237
310.02,0.45551
325.2,0.41457
340.3,0.49459
355.83,0.49882
371.18,0.54937
386.39,0.52856
401.65,0.58237
417.11,0.66332
432.35,0.98015
447.65,0.58445
463.04,0.56861
478.8,0.35948
15.311,0
30.644,-0.096171
46.039,-0.05086
61.56,0.023589
77.007,0.060109
92.598,0.060199
107.88,0.11136
123.43,0.0079882
138.73,0.13636
154.87,0.21878
170.16,0.21983
186.05,0.16351
201.62,0.26147
217.63,0.32868
232.97,0.14164
248.58,0.38782
264.55,0.4942
279.75,0.53589
294.89,0.45934
310.43,0.51906
325.68,0.46436
340.8,0.47257
356.38,0.40997
371.71,0.44635
386.98,0.56343
402.32,0.39592
418.09,0.36626
432.93,0.54544
448.22,0.52246
463.39,0.38401
479.28,0.55313
15.215,0
30.594,0.039271
46.063,0.061747
61.615,0.042187
77.059,0.0082422
92.702,0.066893
107.88,0.05334
123.56,0.10647
138.95,0.14256
155.08,0.16372
170.32,0.1561
186.3,0.2374
201.94,0.2999
217.76,0.37266
233.35,0.37162
249.06,0.42117
265.08,0.65471
280.2,0.64465
295.4,0.46988
310.89,0.45811
326.15,0.50994
341.21,0.47972
356.83,0.51426
372.28,0.46526
387.37,0.55373
402.68,0.51153
418.63,0.56361
433.45,0.28894
448.6,0.49108
463.94,0.46207
479.84,0.50938
15.254,0
30.656,-0.015868
46.105,-0.0044145
61.625,0.016912
77.129,0.037178
92.758,0.10624
107.99,0.074656
123.71,0.076934
139.11,0.13599
155.24,0.10205
170.56,0.18121
186.6,0.17762
202.32,0.22083
218.14,0.24216
233.77,0.25736
249.72,0.402
265.72,0.43028
280.67,0.52627
295.86,0.4899
311.39,0.63033
326.63,0.58619
341.72,0.59883
357.29,0.57892
372.83,0.48953
387.89,0.46721
403.24,0.59142
418.92,0.60956
433.94,0.49943
449.05,0.575
464.44,0.53332
480.35,0.43879
15.238,0
30.652,0.0032853
46.122,0.026964
61.659,0.043535
77.23,0.049256
92.827,0.10017
108.06,0.061991
123.84,0.15417
139.21,0.10909
155.42,0.16779
170.73,0.25655
186.82,0.29458
202.55,0.43744
218.39,0.40163
234.17,0.42604
250.15,0.39653
266.25,0.48688
281.15,0.48584
296.48,0.55694
311.97,0.43419
327.22,0.41877
342.3,0.40306
357.78,0.44889
373.3,0.45787
388.48,0.42875
403.85,0.50622
419.42,0.46481
434.52,0.32654
449.58,0.46347
464.87,0.49802
480.59,0.52771
15.242,0
