319.5,489.83,320.83,474.65,322.39,459.32,323.97,443.93,325.46,428.46,325.93,412.9,325.69,397.3,325.38,382.07,325.12,366.3,324.79,350.93,324.03,334.74,322.84,319.47,321.62,303.43,320.55,287.73,319.42,271.94,318.52,256.18,317.29,240.25,316.1,224.2,315.09,209.33,315.68,194.01,316.75,178.55,317.77,163.34,318.74,148.29,321.33,133.03,323.86,117.72,326.6,102.79,329.38,87.671,331.56,72.252,333.49,57.279,335.56,42.358,336.76,27.114,337.4,11.412
319.51,490.38,320.82,475.19,322.38,459.84,323.96,444.43,325.49,428.96,325.92,413.35,325.67,397.79,325.37,382.47,325.11,366.74,324.77,351.31,324.04,335.03,322.87,319.72,321.72,303.53,320.59,287.88,319.44,272.06,318.49,256.33,317.35,240.31,316.12,224.26,315.12,209.32,315.76,194.13,316.79,178.68,317.8,163.49,318.78,148.39,321.31,133.11,323.85,117.83,326.61,102.82,329.37,87.748,331.54,72.468,333.5,57.361,335.56,42.407,336.75,27.135,337.41,11.569
319.52,490.92,320.82,475.69,322.4,460.26,323.96,444.84,325.45,429.45,325.9,413.83,325.65,398.21,325.36,382.73,325.11,367.1,324.77,351.59,324.01,335.31,322.83,320,321.73,303.76,320.61,288.06,319.45,272.18,318.47,256.41,317.36,240.49,316.14,224.27,315.15,209.37,315.78,194.22,316.82,178.74,317.83,163.4,318.83,148.43,321.35,133.08,323.92,117.76,326.67,102.71,329.41,87.667,331.53,72.495,333.52,57.369,335.6,42.353,336.82,27.03,337.46,11.515
319.51,491.43,320.81,476.28,322.36,460.85,323.93,445.36,325.45,430,325.91,414.27,325.65,398.65,325.38,383.23,325.11,367.46,324.78,352.01,324.01,335.63,322.85,320.29,321.72,303.97,320.63,288.27,319.46,272.41,318.52,256.63,317.39,240.6,316.11,224.64,315.13,209.34,315.73,194.03,316.78,178.81,317.83,163.56,318.81,148.49,321.37,133.16,323.94,117.81,326.64,102.8,329.46,87.655,331.59,72.367,333.56,57.34,335.62,42.432,336.84,27.192,337.47,11.486
319.49,492.07,320.76,476.96,322.31,461.47,323.89,446,325.4,430.56,325.85,414.87,325.6,399.11,325.36,383.73,325.1,367.93,324.79,352.49,323.95,335.96,322.86,320.62,321.72,304.25,320.58,288.57,319.45,272.54,318.51,256.8,317.35,240.71,316.12,224.78,315.15,209.5,315.7,194.17,316.76,178.92,317.81,163.79,318.8,148.58,321.35,133.21,323.9,117.91,326.65,102.82,329.42,87.7,331.55,72.392,333.61,57.631,335.59,42.626,336.81,27.292,337.41,11.59
319.48,492.53,320.72,477.48,322.28,461.96,323.86,446.44,325.38,431.06,325.83,415.35,325.59,399.54,325.32,384.01,325.03,368.24,324.71,352.8,323.93,336.3,322.83,320.93,321.67,304.56,320.53,288.76,319.4,272.77,318.46,256.85,317.37,240.81,316.1,225.25,315.13,209.61,315.68,194.23,316.78,178.91,317.83,163.76,318.79,148.57,321.34,133.24,323.88,117.9,326.63,102.86,329.41,87.677,331.55,72.223,333.49,57.701,335.54,42.628,336.8,27.364,337.38,11.513
319.48,493.02,320.71,477.98,322.28,462.4,323.85,446.85,325.34,431.48,325.82,415.85,325.59,400,325.34,384.39,325.05,368.69,324.74,353.17,323.96,336.58,322.82,321.09,321.67,304.68,320.53,288.86,319.44,272.86,318.5,256.89,317.41,240.71,316.14,224.83,315.16,209.56,315.68,194.2,316.77,178.87,317.82,163.65,318.79,148.62,321.34,133.22,323.88,117.91,326.68,102.79,329.43,87.597,331.58,72.342,333.59,57.631,335.58,42.478,336.79,27.27,337.36,11.463
319.51,493.62,320.72,478.54,322.31,462.96,323.88,447.36,325.37,432.05,325.84,416.34,325.62,400.47,325.38,384.81,325.07,369.12,324.75,353.54,323.99,336.95,322.86,321.35,321.72,304.99,320.57,289.13,319.46,273,318.53,256.99,317.41,240.85,316.2,224.57,315.18,209.67,315.76,194.3,316.83,179.05,317.86,163.77,318.82,148.72,321.36,133.35,323.91,118,326.73,102.88,329.51,87.68,331.65,72.45,333.63,57.752,335.63,42.472,336.86,27.262,337.45,11.305
319.47,494.22,320.66,479.23,322.24,463.53,323.85,448,325.36,432.63,325.83,416.89,325.6,401.02,325.37,385.34,325.07,369.64,324.73,353.96,323.96,337.37,322.83,321.73,321.73,305.24,320.59,289.4,319.43,273.24,318.5,257.14,317.37,241.06,316.19,224.74,315.19,209.57,315.72,194.38,316.83,179.15,317.86,163.81,318.79,148.75,321.36,133.38,323.91,118.1,326.65,102.95,329.46,87.788,331.63,72.461,333.58,57.845,335.6,42.618,336.83,27.404,337.41,11.808
319.48,494.69,320.65,479.67,322.25,463.96,323.84,448.38,325.32,433.09,325.81,417.27,325.59,401.42,325.37,385.65,325.05,369.77,324.76,354.19,323.95,337.53,322.78,321.78,321.71,305.42,320.53,289.56,319.44,273.3,318.52,257.19,317.36,241.01,316.18,224.74,315.15,209.6,315.71,194.14,316.84,179.14,317.87,163.88,318.84,148.72,321.36,133.21,323.86,118,326.68,102.81,329.47,87.761,331.64,72.154,333.57,57.691,335.59,42.62,336.85,27.341,337.36,11.933
319.43,495.24,320.59,480.31,322.2,464.49,323.82,448.91,325.25,433.67,325.76,417.74,325.56,402.02,325.35,386.05,325.02,370.15,324.71,354.62,323.93,337.86,322.76,322.22,321.66,305.6,320.51,289.72,319.41,273.32,318.47,257.31,317.35,241.17,316.17,224.84,315.16,209.73,315.75,194.25,316.79,179.19,317.85,163.93,318.77,148.7,321.33,133.23,323.88,118.04,326.66,102.83,329.42,87.686,331.6,72.37,333.61,57.736,335.61,42.635,336.82,27.468,337.37,11.744
